ear,mar,driver_state,label
0.0462,1.2825,microsleep,1
0.0376,1.0904,microsleep,1
0.0883,0.98,microsleep,1
0.1096,1.1772,microsleep,1
0.0489,0.9409,microsleep,1
0.1636,0.6547,microsleep,1
0.1158,1.0355,microsleep,1
0.0293,1.0726,microsleep,1
0.1006,0.9489,microsleep,1
0.0391,1.0782,microsleep,1
0.0996,1.0908,microsleep,1
0.0562,0.9471,microsleep,1
0.201,1.0921,microsleep,1
0.0664,1.2858,microsleep,1
0.0673,1.1134,microsleep,1
0.0238,0.9629,microsleep,1
0.1133,0.9415,microsleep,1
0.0817,1.1621,microsleep,1
0.0289,1.158,microsleep,1
0.1128,1.251,microsleep,1
0.1409,1.079,microsleep,1
0.2312,1.0398,microsleep,1
0.2689,0.9229,microsleep,1
0.1202,1.2266,microsleep,1
0.2262,1.0335,microsleep,1
0.0558,1.1842,microsleep,1
0.1494,0.9869,microsleep,1
0.0902,1.1125,microsleep,1
0.0202,1.1315,microsleep,1
0.2023,0.726,microsleep,1
0.0433,0.99,microsleep,1
0.1353,1.1145,microsleep,1
0.0681,1.2279,microsleep,1
0.2038,0.9258,microsleep,1
0.0395,1.0026,microsleep,1
0.0639,1.1312,microsleep,1
0.0482,1.0398,microsleep,1
0.0622,0.9593,microsleep,1
0.0757,0.877,microsleep,1
0.0334,1.009,microsleep,1
0.1854,0.8699,microsleep,1
0.0336,1.0239,microsleep,1
0.1665,1.1445,microsleep,1
0.0877,1.1228,microsleep,1
0.048,0.9637,microsleep,1
0.0188,1.0821,microsleep,1
0.2009,0.9361,microsleep,1
0.1564,0.9948,microsleep,1
0.0135,1.2068,microsleep,1
0.0602,0.9824,microsleep,1
0.0813,0.9176,microsleep,1
0.0622,1.3312,microsleep,1
0.0531,0.9969,microsleep,1
0.1261,1.1061,microsleep,1
0.0834,0.9387,microsleep,1
0.1361,1.0594,microsleep,1
0.0544,1.1638,microsleep,1
0.0952,1.062,microsleep,1
0.0933,0.9094,microsleep,1
0.1125,1.0248,microsleep,1
0.0576,1.1557,microsleep,1
0.1024,1.1191,microsleep,1
0.0485,1.1786,microsleep,1
0.0676,0.9748,microsleep,1
0.1063,1.0663,microsleep,1
0.1042,0.8723,microsleep,1
0.0301,0.9947,microsleep,1
0.0519,1.1922,microsleep,1
0.0377,1.1948,microsleep,1
0.1265,0.9004,microsleep,1
0.1043,0.9872,microsleep,1
0.023,0.9671,microsleep,1
0.0554,1.2111,microsleep,1
0.0254,0.9618,microsleep,1
0.1032,0.9953,microsleep,1
0.0995,0.8657,microsleep,1
0.0511,1.2083,microsleep,1
0.0395,1.2064,microsleep,1
0.1488,1.0294,microsleep,1
0.0679,1.1653,microsleep,1
0.0346,0.9917,microsleep,1
0.1158,0.9049,microsleep,1
0.1518,1.0843,microsleep,1
0.0388,1.1895,microsleep,1
0.0428,1.1332,microsleep,1
0.0957,1.026,microsleep,1
0.1024,0.9113,microsleep,1
0.0725,0.9911,microsleep,1
0.1102,1.1062,microsleep,1
0.0485,1.3022,microsleep,1
0.0663,0.916,microsleep,1
0.0346,0.992,microsleep,1
0.0172,1.1981,microsleep,1
0.0999,1.0583,microsleep,1
0.0596,1.1585,microsleep,1
0.1951,1.092,microsleep,1
0.0768,0.9597,microsleep,1
0.0603,1.0905,microsleep,1
0.0461,0.9975,microsleep,1
0.0438,0.9667,microsleep,1
0.083,1.1292,microsleep,1
0.1647,1.1487,microsleep,1
0.0406,1.0325,microsleep,1
0.0511,0.8701,microsleep,1
0.0274,1.0167,microsleep,1
0.1371,0.9924,microsleep,1
0.2369,0.9415,microsleep,1
0.0255,1.0936,microsleep,1
0.2255,0.7632,microsleep,1
0.0278,1.1159,microsleep,1
0.0692,0.8705,microsleep,1
0.0753,0.9544,microsleep,1
0.044,1.0331,microsleep,1
0.0902,1.1422,microsleep,1
0.0464,1.0047,microsleep,1
0.2094,0.9315,microsleep,1
0.0768,1.2055,microsleep,1
0.1525,1.1284,microsleep,1
0.0537,1.0187,microsleep,1
0.0635,1.2165,microsleep,1
0.2115,1.0625,microsleep,1
0.2492,1.073,microsleep,1
0.1292,1.2487,microsleep,1
0.0867,1.1057,microsleep,1
0.1492,0.9371,microsleep,1
0.1293,1.1596,microsleep,1
0.1,0.8865,microsleep,1
0.2478,0.9321,microsleep,1
0.2234,1.0484,microsleep,1
0.1336,1.0674,microsleep,1
0.1166,1.2369,microsleep,1
0.0426,1.1373,microsleep,1
0.08,1.1164,microsleep,1
0.071,0.9622,microsleep,1
0.0373,1.0729,microsleep,1
0.0982,0.9689,microsleep,1
0.0347,1.0936,microsleep,1
0.1433,0.9992,microsleep,1
0.033,0.9557,microsleep,1
0.0581,1.0973,microsleep,1
0.0722,1.2717,microsleep,1
0.2404,1.1281,microsleep,1
0.0466,1.1473,microsleep,1
0.0881,1.3415,microsleep,1
0.1825,1.0601,microsleep,1
0.0484,0.9807,microsleep,1
0.1214,0.6641,microsleep,1
0.0416,0.9216,microsleep,1
0.1144,1.159,microsleep,1
0.0477,1.0108,microsleep,1
0.0552,1.0622,microsleep,1
0.103,0.9402,microsleep,1
0.0799,1.3789,microsleep,1
0.0481,0.9765,microsleep,1
0.0626,1.1156,microsleep,1
0.0514,1.1819,microsleep,1
0.0651,0.8939,microsleep,1
0.1337,1.1288,microsleep,1
0.038,1.0251,microsleep,1
0.0438,1.0997,microsleep,1
0.1418,1.0268,microsleep,1
0.1597,1.2896,microsleep,1
0.151,1.0505,microsleep,1
0.1146,1.3166,microsleep,1
0.1735,1.0311,microsleep,1
0.07,1.0128,microsleep,1
0.0336,0.9786,microsleep,1
0.1398,1.6125,microsleep,1
0.0581,1.0024,microsleep,1
0.0537,1.0918,microsleep,1
0.2193,1.0238,microsleep,1
0.0989,1.1995,microsleep,1
0.1154,1.4342,microsleep,1
0.1728,1.1022,microsleep,1
0.0594,1.1754,microsleep,1
0.0661,1.1001,microsleep,1
0.1375,1.135,microsleep,1
0.0604,0.9864,microsleep,1
0.1334,0.7671,microsleep,1
0.0883,0.9625,microsleep,1
0.1578,1.1065,microsleep,1
0.0828,1.3088,microsleep,1
0.075,0.9805,microsleep,1
0.0342,0.9543,microsleep,1
0.0848,0.8324,microsleep,1
0.0716,0.9812,microsleep,1
0.111,0.9596,microsleep,1
0.1451,1.1259,microsleep,1
0.0695,1.3271,microsleep,1
0.0322,0.9566,microsleep,1
0.0495,1.0649,microsleep,1
0.1033,1.1571,microsleep,1
0.0623,0.9514,microsleep,1
0.135,0.8741,microsleep,1
0.1522,1.1098,microsleep,1
0.1077,1.2209,microsleep,1
0.0658,1.1056,microsleep,1
0.0839,0.7035,microsleep,1
0.0232,1.0955,microsleep,1
0.0647,1.069,microsleep,1
0.1601,0.9581,microsleep,1
0.0706,1.1197,microsleep,1
0.0697,1.0876,microsleep,1
0.1189,1.0914,microsleep,1
0.0766,1.4195,microsleep,1
0.2551,1.2566,microsleep,1
0.127,0.9721,microsleep,1
0.0765,1.1675,microsleep,1
0.0681,1.0372,microsleep,1
0.0502,1.2716,microsleep,1
0.0396,1.0695,microsleep,1
0.0874,0.7644,microsleep,1
0.0639,1.1194,microsleep,1
0.0836,1.081,microsleep,1
0.0126,1.1652,microsleep,1
0.1067,1.1874,microsleep,1
0.0598,1.1237,microsleep,1
0.0925,1.2463,microsleep,1
0.0695,1.1517,microsleep,1
0.0513,0.9756,microsleep,1
0.0347,1.053,microsleep,1
0.056,1.051,microsleep,1
0.0516,1.2223,microsleep,1
0.0525,1.0003,microsleep,1
0.0769,0.9253,microsleep,1
0.0648,1.0506,microsleep,1
0.0696,1.0977,microsleep,1
0.0677,1.1674,microsleep,1
0.0984,1.1411,microsleep,1
0.0471,1.0102,microsleep,1
0.1013,1.1166,microsleep,1
0.0786,1.0969,microsleep,1
0.032,1.0192,microsleep,1
0.0302,0.9336,microsleep,1
0.0877,1.2012,microsleep,1
0.1157,1.107,microsleep,1
0.0693,1.0995,microsleep,1
0.0309,0.9365,microsleep,1
0.0935,1.0542,microsleep,1
0.1134,0.8574,microsleep,1
0.0736,1.0543,microsleep,1
0.1287,0.8053,microsleep,1
0.05,1.0482,microsleep,1
0.1205,1.1495,microsleep,1
0.0812,1.0903,microsleep,1
0.092,1.0214,microsleep,1
0.0662,0.9026,microsleep,1
0.0643,1.2034,microsleep,1
0.0589,0.9872,microsleep,1
0.0587,1.1103,microsleep,1
0.0845,1.1635,microsleep,1
0.0834,1.254,microsleep,1
0.0146,1.2262,microsleep,1
0.0548,1.2003,microsleep,1
0.0782,1.1335,microsleep,1
0.0711,0.846,microsleep,1
0.132,1.167,microsleep,1
0.061,1.0716,microsleep,1
0.042,1.1039,microsleep,1
0.0443,0.9501,microsleep,1
0.1955,0.7951,microsleep,1
0.0764,0.9304,microsleep,1
0.1494,1.1544,microsleep,1
0.0497,1.091,microsleep,1
0.0656,1.0248,microsleep,1
0.0798,1.0986,microsleep,1
0.0817,1.1824,microsleep,1
0.1119,1.1426,microsleep,1
0.0518,1.0264,microsleep,1
0.0794,1.0797,microsleep,1
0.07,0.9406,microsleep,1
0.0544,0.8937,microsleep,1
0.1299,0.8893,microsleep,1
0.0414,1.0517,microsleep,1
0.0588,0.9834,microsleep,1
0.1055,1.1794,microsleep,1
0.1012,0.9648,microsleep,1
0.024,1.0792,microsleep,1
0.1087,0.953,microsleep,1
0.1278,1.0611,microsleep,1
0.0773,1.0839,microsleep,1
0.0522,0.9812,microsleep,1
0.0356,0.994,microsleep,1
0.1642,1.1283,microsleep,1
0.0768,0.7787,microsleep,1
0.1453,1.5162,microsleep,1
0.0583,0.969,microsleep,1
0.0568,0.7889,microsleep,1
0.1277,1.4411,microsleep,1
0.0493,1.1184,microsleep,1
0.0781,1.0421,microsleep,1
0.05,0.9875,microsleep,1
0.0858,1.0096,microsleep,1
0.1059,0.8817,microsleep,1
0.0375,1.018,microsleep,1
0.103,0.9961,microsleep,1
0.1705,1.1502,microsleep,1
0.0482,1.0698,microsleep,1
0.0533,1.0418,microsleep,1
0.0314,1.0366,microsleep,1
0.029,1.0415,microsleep,1
0.0848,0.7716,microsleep,1
0.0356,1.1332,microsleep,1
0.0783,0.9499,microsleep,1
0.0959,0.9918,microsleep,1
0.1131,1.0168,microsleep,1
0.1013,1.1242,microsleep,1
0.1578,1.2902,microsleep,1
0.0527,1.1208,microsleep,1
0.1359,1.0108,microsleep,1
0.0949,1.0194,microsleep,1
0.1038,1.1108,microsleep,1
0.0616,1.0613,microsleep,1
0.0578,1.2108,microsleep,1
0.0883,0.7411,microsleep,1
0.074,1.0288,microsleep,1
0.063,1.0407,microsleep,1
0.1014,0.8443,microsleep,1
0.0376,1.0923,microsleep,1
0.092,1.2172,microsleep,1
0.1282,1.1094,microsleep,1
0.0323,1.0956,microsleep,1
0.1941,1.0524,microsleep,1
0.0348,1.135,microsleep,1
0.1637,1.1306,microsleep,1
0.0622,1.3377,microsleep,1
0.0395,0.9728,microsleep,1
0.1431,0.7584,microsleep,1
0.0392,0.9799,microsleep,1
0.0907,0.8915,microsleep,1
0.0395,0.9466,microsleep,1
0.078,0.8986,microsleep,1
0.1072,1.0407,microsleep,1
0.0226,1.1024,microsleep,1
0.1339,0.8755,microsleep,1
0.0776,1.1995,microsleep,1
0.1978,1.0551,microsleep,1
0.0552,1.1708,microsleep,1
0.0484,1.0727,microsleep,1
0.1415,1.1192,microsleep,1
0.0823,0.9284,microsleep,1
0.0985,1.0777,microsleep,1
0.1082,1.4743,microsleep,1
0.1423,1.4587,microsleep,1
0.1842,1.073,microsleep,1
0.0268,1.1269,microsleep,1
0.0487,0.8931,microsleep,1
0.1901,1.0775,microsleep,1
0.0659,1.1472,microsleep,1
0.0787,0.8995,microsleep,1
0.317,0.7867,microsleep,1
0.1085,1.395,microsleep,1
0.1126,1.1091,microsleep,1
0.0585,1.0511,microsleep,1
0.0627,1.1584,microsleep,1
0.0684,1.1418,microsleep,1
0.1341,1.1999,microsleep,1
0.0341,1.0164,microsleep,1
0.0841,1.1517,microsleep,1
0.0571,0.9916,microsleep,1
0.0901,1.0049,microsleep,1
0.0609,0.894,microsleep,1
0.0976,0.9559,microsleep,1
0.0756,0.9042,microsleep,1
0.1468,1.0423,microsleep,1
0.1476,0.7034,microsleep,1
0.121,0.8194,microsleep,1
0.1181,1.107,microsleep,1
0.1418,1.1368,microsleep,1
0.2046,1.0115,microsleep,1
0.1081,1.2134,microsleep,1
0.082,1.1156,microsleep,1
0.0902,1.2174,microsleep,1
0.0624,1.0203,microsleep,1
0.0626,1.1245,microsleep,1
0.1201,1.4515,microsleep,1
0.1059,0.8829,microsleep,1
0.0749,1.187,microsleep,1
0.0566,0.8205,microsleep,1
0.078,1.2613,microsleep,1
0.0379,1.1574,microsleep,1
0.218,1.0854,microsleep,1
0.028,1.1416,microsleep,1
0.206,1.0155,microsleep,1
0.136,1.5308,microsleep,1
0.0689,1.0782,microsleep,1
0.039,0.8932,microsleep,1
0.0626,0.9279,microsleep,1
0.0698,1.1999,microsleep,1
0.0677,1.0759,microsleep,1
0.0916,0.9055,microsleep,1
0.14,1.0688,microsleep,1
0.0477,1.0013,microsleep,1
0.0801,1.2148,microsleep,1
0.1172,1.5082,microsleep,1
0.0702,1.014,microsleep,1
0.0496,0.7941,microsleep,1
0.0844,1.1237,microsleep,1
0.1204,0.9118,microsleep,1
0.1418,1.5588,microsleep,1
0.0593,0.802,microsleep,1
0.0495,1.0036,microsleep,1
0.0496,0.9587,microsleep,1
0.0989,0.9254,microsleep,1
0.0593,1.0375,microsleep,1
0.0326,1.0928,microsleep,1
0.1151,1.0868,microsleep,1
0.0676,1.0367,microsleep,1
0.0495,1.0199,microsleep,1
0.0884,0.7394,microsleep,1
0.0353,1.1055,microsleep,1
0.1071,1.0073,microsleep,1
0.049,1.1059,microsleep,1
0.115,0.9922,microsleep,1
0.1533,1.227,microsleep,1
0.0647,1.1045,microsleep,1
0.1217,0.9709,microsleep,1
0.1063,1.1366,microsleep,1
0.1803,0.9541,microsleep,1
0.1291,1.0302,microsleep,1
0.105,0.8185,microsleep,1
0.0841,0.9975,microsleep,1
0.0387,1.0119,microsleep,1
0.1319,0.8882,microsleep,1
0.0702,1.0558,microsleep,1
0.1721,1.1236,microsleep,1
0.0894,1.009,microsleep,1
0.1125,0.8558,microsleep,1
0.0978,1.1577,microsleep,1
0.0388,1.1021,microsleep,1
0.1318,0.9803,microsleep,1
0.0582,0.8361,microsleep,1
0.1187,1.1254,microsleep,1
0.0384,1.0497,microsleep,1
0.0831,1.0968,microsleep,1
0.0108,1.2348,microsleep,1
0.0614,1.2005,microsleep,1
0.087,1.2122,microsleep,1
0.0816,1.1714,microsleep,1
0.0505,0.9957,microsleep,1
0.0598,1.1772,microsleep,1
0.0386,0.9921,microsleep,1
0.0328,1.1298,microsleep,1
0.0828,1.2052,microsleep,1
0.0646,1.1696,microsleep,1
0.0638,0.8224,microsleep,1
0.1509,0.7063,microsleep,1
0.02,1.0931,microsleep,1
0.0648,1.1035,microsleep,1
0.0987,0.9795,microsleep,1
0.1323,1.1935,microsleep,1
0.0487,0.9809,microsleep,1
0.1014,1.0528,microsleep,1
0.1041,0.8742,microsleep,1
0.0423,0.9257,microsleep,1
0.0705,0.9796,microsleep,1
0.0347,1.0585,microsleep,1
0.1181,1.1424,microsleep,1
0.0752,1.0853,microsleep,1
0.0887,1.0243,microsleep,1
0.0804,1.1168,microsleep,1
0.078,1.1083,microsleep,1
0.078,1.0205,microsleep,1
0.0332,1.2207,microsleep,1
0.0772,1.094,microsleep,1
0.0481,0.9714,microsleep,1
0.0943,0.8637,microsleep,1
0.0977,1.0967,microsleep,1
0.035,0.956,microsleep,1
0.1242,1.0557,microsleep,1
0.0446,1.0944,microsleep,1
0.0667,1.0926,microsleep,1
0.0918,1.1346,microsleep,1
0.0705,1.1003,microsleep,1
0.0717,0.9738,microsleep,1
0.0694,1.3638,microsleep,1
0.0469,1.0792,microsleep,1
0.0582,1.0054,microsleep,1
0.0596,0.951,microsleep,1
0.1257,1.115,microsleep,1
0.0576,1.0531,microsleep,1
0.0634,1.1594,microsleep,1
0.0784,1.0511,microsleep,1
0.1147,1.0707,microsleep,1
0.0307,1.143,microsleep,1
0.1225,1.1328,microsleep,1
0.05,1.2203,microsleep,1
0.0133,0.9204,microsleep,1
0.1504,1.111,microsleep,1
0.0557,1.074,microsleep,1
0.0578,0.9435,microsleep,1
0.0599,0.9692,microsleep,1
0.1069,1.1304,microsleep,1
0.0744,1.0739,microsleep,1
0.1515,0.982,microsleep,1
0.1325,1.0025,microsleep,1
0.0803,1.068,microsleep,1
0.038,1.1206,microsleep,1
0.1304,1.1544,microsleep,1
0.0325,1.0355,microsleep,1
0.0971,0.9156,microsleep,1
0.0931,1.1003,microsleep,1
0.035,0.9874,microsleep,1
0.091,1.2951,microsleep,1
0.0854,0.9547,microsleep,1
0.1193,0.9539,microsleep,1
0.048,0.8926,microsleep,1
0.035,0.9519,microsleep,1
0.0457,0.9938,microsleep,1
0.1092,1.3131,microsleep,1
0.1382,0.9738,microsleep,1
0.1208,0.9332,microsleep,1
0.0937,0.9594,microsleep,1
0.0997,0.9894,microsleep,1
0.0306,1.0963,microsleep,1
0.051,1.0267,microsleep,1
0.1087,1.0921,microsleep,1
0.0452,1.1394,microsleep,1
0.1036,1.2273,microsleep,1
0.088,1.0645,microsleep,1
0.0564,1.0803,microsleep,1
0.0848,0.713,microsleep,1
0.0591,1.0472,microsleep,1
0.101,1.0425,microsleep,1
0.0839,1.2051,microsleep,1
0.1116,1.1358,microsleep,1
0.0981,1.2272,microsleep,1
0.1379,0.9566,microsleep,1
0.0936,1.2611,microsleep,1
0.057,1.2048,microsleep,1
0.0744,0.9641,microsleep,1
0.0904,1.4049,microsleep,1
0.1227,1.0728,microsleep,1
0.2307,1.287,microsleep,1
0.082,1.3059,microsleep,1
0.0519,1.0309,microsleep,1
0.0872,0.7946,microsleep,1
0.017,1.0864,microsleep,1
0.0956,1.0833,microsleep,1
0.0831,1.0828,microsleep,1
0.1224,1.0444,microsleep,1
0.0689,1.1461,microsleep,1
0.1322,1.1223,microsleep,1
0.0332,1.1525,microsleep,1
0.0738,1.2078,microsleep,1
0.0946,0.9135,microsleep,1
0.0369,1.0622,microsleep,1
0.1131,1.0157,microsleep,1
0.0746,0.9863,microsleep,1
0.0934,1.1469,microsleep,1
0.0609,1.0734,microsleep,1
0.0455,1.0009,microsleep,1
0.1681,1.088,microsleep,1
0.0589,1.1248,microsleep,1
0.0834,1.3882,microsleep,1
0.2188,1.1235,microsleep,1
0.0327,1.145,microsleep,1
0.0646,1.2184,microsleep,1
0.0327,0.9494,microsleep,1
0.0998,1.0812,microsleep,1
0.1278,0.9346,microsleep,1
0.1122,1.1163,microsleep,1
0.0282,1.0823,microsleep,1
0.057,0.8583,microsleep,1
0.098,1.1346,microsleep,1
0.0533,0.9147,microsleep,1
0.1756,0.9763,microsleep,1
0.0732,1.095,microsleep,1
0.121,1.491,microsleep,1
0.0741,1.2219,microsleep,1
0.0625,0.9808,microsleep,1
0.0856,1.0652,microsleep,1
0.0571,0.985,microsleep,1
0.1097,1.3092,microsleep,1
0.122,1.0379,microsleep,1
0.0584,1.2015,microsleep,1
0.1044,1.2845,microsleep,1
0.1207,1.03,microsleep,1
0.0525,1.0857,microsleep,1
0.1134,0.9529,microsleep,1
0.071,0.9646,microsleep,1
0.0519,1.2192,microsleep,1
0.0634,1.0025,microsleep,1
0.1069,1.0962,microsleep,1
0.0432,1.1129,microsleep,1
0.0988,1.1484,microsleep,1
0.1565,1.0582,microsleep,1
0.0609,0.9838,microsleep,1
0.1164,1.2197,microsleep,1
0.1501,0.932,microsleep,1
0.0471,0.9926,microsleep,1
0.1559,1.1421,microsleep,1
0.0521,1.0398,microsleep,1
0.0235,0.8935,microsleep,1
0.025,1.1238,microsleep,1
0.1847,0.7145,microsleep,1
0.0837,0.988,microsleep,1
0.0311,1.1014,microsleep,1
0.0731,1.1734,microsleep,1
0.0322,0.9891,microsleep,1
0.0458,0.8936,microsleep,1
0.257,1.0571,microsleep,1
0.0563,0.9694,microsleep,1
0.156,1.1281,microsleep,1
0.0219,1.143,microsleep,1
0.138,1.0204,microsleep,1
0.0943,1.0458,microsleep,1
0.1102,0.979,microsleep,1
0.1906,0.9405,microsleep,1
0.1354,1.1288,microsleep,1
0.1288,1.2222,microsleep,1
0.1904,1.0857,microsleep,1
0.0602,1.0346,microsleep,1
0.0321,1.0108,microsleep,1
0.1032,1.0568,microsleep,1
0.0215,1.1766,microsleep,1
0.0447,1.1945,microsleep,1
0.1465,1.2051,microsleep,1
0.1163,0.9112,microsleep,1
0.0254,0.9766,microsleep,1
0.0995,1.1758,microsleep,1
0.0342,1.1859,microsleep,1
0.1139,0.8869,microsleep,1
0.0597,1.1338,microsleep,1
0.0242,1.1797,microsleep,1
0.0538,0.9588,microsleep,1
0.1412,1.329,microsleep,1
0.0989,1.2838,microsleep,1
0.0569,0.9826,microsleep,1
0.0578,1.1801,microsleep,1
0.0943,0.9999,microsleep,1
0.0564,1.1359,microsleep,1
0.0246,1.0368,microsleep,1
0.0477,1.0386,microsleep,1
0.1892,0.8363,microsleep,1
0.0636,0.9954,microsleep,1
0.0981,1.2369,microsleep,1
0.2031,0.8341,microsleep,1
0.0767,1.02,microsleep,1
0.0304,1.0355,microsleep,1
0.0546,1.1221,microsleep,1
0.1062,1.0105,microsleep,1
0.0652,1.1337,microsleep,1
0.1003,0.8818,microsleep,1
0.0556,1.1156,microsleep,1
0.09,1.1366,microsleep,1
0.1533,1.3053,microsleep,1
0.0456,0.9789,microsleep,1
0.0202,1.1662,microsleep,1
0.11,0.9104,microsleep,1
0.0343,0.977,microsleep,1
0.1132,0.8941,microsleep,1
0.0366,1.1678,microsleep,1
0.114,1.0801,microsleep,1
0.0249,0.9897,microsleep,1
0.0405,1.0455,microsleep,1
0.0188,1.2061,microsleep,1
0.1391,1.1003,microsleep,1
0.2555,0.94,microsleep,1
0.1995,1.0351,microsleep,1
0.1261,1.2279,microsleep,1
0.1244,1.0455,microsleep,1
0.0199,1.1421,microsleep,1
0.0963,0.9162,microsleep,1
0.0749,1.0914,microsleep,1
0.0247,1.0699,microsleep,1
0.0876,0.9648,microsleep,1
0.1586,1.1439,microsleep,1
0.0466,0.9744,microsleep,1
0.0823,1.0834,microsleep,1
0.0613,0.8916,microsleep,1
0.0282,1.0066,microsleep,1
0.082,1.1671,microsleep,1
0.0324,0.8888,microsleep,1
0.0669,1.01,microsleep,1
0.1561,1.145,microsleep,1
0.0391,0.9944,microsleep,1
0.1649,0.9356,microsleep,1
0.1041,1.2111,microsleep,1
0.0468,0.969,microsleep,1
0.2129,1.0245,microsleep,1
0.1865,0.763,microsleep,1
0.0402,1.1243,microsleep,1
0.1219,0.9259,microsleep,1
0.0482,1.102,microsleep,1
0.122,1.0137,microsleep,1
0.117,1.2791,microsleep,1
0.0577,1.1641,microsleep,1
0.0501,1.1689,microsleep,1
0.0526,1.105,microsleep,1
0.1123,1.1232,microsleep,1
0.0575,0.9273,microsleep,1
0.057,1.0149,microsleep,1
0.057,1.2696,microsleep,1
0.0466,0.9938,microsleep,1
0.0611,1.2083,microsleep,1
0.0567,1.1055,microsleep,1
0.1645,1.0055,microsleep,1
0.0483,0.9301,microsleep,1
0.1592,1.049,microsleep,1
0.0883,1.2936,microsleep,1
0.0342,1.0144,microsleep,1
0.0748,1.046,microsleep,1
0.028,0.9395,microsleep,1
0.069,1.197,microsleep,1
0.0311,1.136,microsleep,1
0.2027,1.1196,microsleep,1
0.0885,0.9037,microsleep,1
0.0983,1.1157,microsleep,1
0.0278,1.1105,microsleep,1
0.1386,0.9448,microsleep,1
0.0928,1.1017,microsleep,1
0.1225,1.0411,microsleep,1
0.0401,1.0914,microsleep,1
0.0736,1.1871,microsleep,1
0.1338,0.9336,microsleep,1
0.2011,1.0453,microsleep,1
0.0646,1.0253,microsleep,1
0.0435,1.0566,microsleep,1
0.0736,1.192,microsleep,1
0.0871,0.8912,microsleep,1
0.1043,1.3573,microsleep,1
0.0406,1.1269,microsleep,1
0.1675,1.0739,microsleep,1
0.0528,0.9853,microsleep,1
0.0477,1.0435,microsleep,1
0.0485,1.285,microsleep,1
0.2265,1.2298,microsleep,1
0.0297,1.1454,microsleep,1
0.0571,1.1748,microsleep,1
0.1365,1.1003,microsleep,1
0.1497,1.0499,microsleep,1
0.0747,1.0735,microsleep,1
0.0767,1.0866,microsleep,1
0.0388,1.0712,microsleep,1
0.0976,0.7868,microsleep,1
0.0868,1.1936,microsleep,1
0.1017,1.0378,microsleep,1
0.0576,1.0445,microsleep,1
0.0706,0.7039,microsleep,1
0.0316,1.0827,microsleep,1
0.0988,1.106,microsleep,1
0.0933,1.2259,microsleep,1
0.0783,1.1189,microsleep,1
0.1514,1.0652,microsleep,1
0.1255,1.394,microsleep,1
0.0701,0.9591,microsleep,1
0.0972,1.1831,microsleep,1
0.1082,0.9587,microsleep,1
0.1097,1.2815,microsleep,1
0.1386,1.2182,microsleep,1
0.0852,1.102,microsleep,1
0.0337,1.0982,microsleep,1
0.0764,0.9879,microsleep,1
0.0715,1.0123,microsleep,1
0.1016,0.8253,microsleep,1
0.1251,0.969,microsleep,1
0.0992,1.2827,microsleep,1
0.0271,0.9621,microsleep,1
0.0656,0.9702,microsleep,1
0.0427,0.8707,microsleep,1
0.1304,1.0884,microsleep,1
0.0482,1.0666,microsleep,1
0.0408,1.1355,microsleep,1
0.1112,0.9479,microsleep,1
0.1093,0.9098,microsleep,1
0.072,1.2831,microsleep,1
0.0295,0.9936,microsleep,1
0.0968,1.1067,microsleep,1
0.0908,0.9312,microsleep,1
0.0148,1.0106,microsleep,1
0.1312,1.1726,microsleep,1
0.082,1.0825,microsleep,1
0.1151,1.1589,microsleep,1
0.1089,0.9769,microsleep,1
0.0274,0.9291,microsleep,1
0.096,1.1142,microsleep,1
0.1423,0.9874,microsleep,1
0.1151,1.1331,microsleep,1
0.0285,1.1279,microsleep,1
0.1119,1.0573,microsleep,1
0.0828,1.0562,microsleep,1
0.0749,1.0784,microsleep,1
0.1262,1.108,microsleep,1
0.0332,0.9192,microsleep,1
0.0539,1.2828,microsleep,1
0.0428,1.0037,microsleep,1
0.0563,1.1981,microsleep,1
0.0704,1.0559,microsleep,1
0.1101,1.0839,microsleep,1
0.0646,0.9504,microsleep,1
0.0768,0.9726,microsleep,1
0.0488,1.0895,microsleep,1
0.0498,1.0652,microsleep,1
0.0634,1.3557,microsleep,1
0.1489,1.0571,microsleep,1
0.036,0.9604,microsleep,1
0.0788,0.8508,microsleep,1
0.0537,1.215,microsleep,1
0.08,1.0033,microsleep,1
0.0912,1.0867,microsleep,1
0.0879,1.0957,microsleep,1
0.0904,1.1545,microsleep,1
0.0436,1.0393,microsleep,1
0.0552,1.0846,microsleep,1
0.0501,0.9594,microsleep,1
0.1018,1.0785,microsleep,1
0.0418,0.9781,microsleep,1
0.0942,1.1967,microsleep,1
0.1084,0.9666,microsleep,1
0.0561,1.1283,microsleep,1
0.0156,1.1027,microsleep,1
0.0626,1.0024,microsleep,1
0.0757,1.0789,microsleep,1
0.136,1.1559,microsleep,1
0.0475,1.0741,microsleep,1
0.0768,0.9724,microsleep,1
0.1174,0.8731,microsleep,1
0.049,0.9099,microsleep,1
0.0937,1.1595,microsleep,1
0.0758,1.1636,microsleep,1
0.0565,1.1347,microsleep,1
0.0299,0.9857,microsleep,1
0.0696,1.179,microsleep,1
0.0702,0.8445,microsleep,1
0.0659,0.8249,microsleep,1
0.0535,0.9851,microsleep,1
0.1019,0.8976,microsleep,1
0.061,1.1679,microsleep,1
0.0842,1.1987,microsleep,1
0.1222,1.225,microsleep,1
0.0748,1.2171,microsleep,1
0.0793,1.0906,microsleep,1
